Primary key,Primary key (Recipient delivery logs),Primary key (Recipient delivery logs/Delivery),mirrorUrl,Template name,Label,Full name (del/Folder),Delivery code (del),Targeting dimension,export_timestamp,source_csv,output_file,capture_status,failure_reason,dv_output_file,dv_capture_status,dv_failure_reason,html_output_file,html_capture_status,html_failure_reason
276856028,1343705513,276856028,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%403QoLP9kJWLuZMkuKHSqE6GvR%2Bb6ZBdttYDC0wkDY170%3D,DM563939,CUR/EM/AUT/DA/TRIG/BEH/ENG/OLB/TARG/DAY2_CFU_GAM,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/HTML Updates 2024/,CPCW_CFU,CUR/EM/AUT/DA/TRIG/BEH/ENG/OLB/TARG/DAY2_CFU_GAM (DM721358),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_CFU/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_CFU_GAM__DM563939.jpg,success,,CPCW_CFU/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_CFU_GAM__DM563939__DVMODE.jpg,success,,CPCW_CFU/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_CFU_GAM__DM563939.html,success,
276850365,1343648722,276850365,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%405MUmitkK32unXZe%2Bh1KdRr9oMKy7zG3NsiPY95FXZcA%3D,DM566570,CUR/EM/AUT/DA/TRIG​/WEL/ONBOARD/BRAND/GAM/TARG/LIF/Onboard2_TT_GAM_NIN,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Welcome/WelcomeMasterTemplates/Welcome_LiveTemplates/,CPCW_Onboarding_Post_Purchase,CUR/EM/AUT/DA/TRIG​/WEL/ONBOARD/BRAND/GAM/TARG/LIF/Onboard2_TT_GAM_NIN (DM721316),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-GAM-TARG-LIF-Onboard2_TT_GAM_NIN__DM566570.jpg,success,,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-GAM-TARG-LIF-Onboard2_TT_GAM_NIN__DM566570__DVMODE.jpg,success,,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-GAM-TARG-LIF-Onboard2_TT_GAM_NIN__DM566570.html,success,
276850390,1343648949,276850390,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40wk7F9d0RMPk%2BfLLfrs0lc56y4D6wv%2FJVHpITTjzsC2Q%3D,DM566572,CUR/EM/AUT/DA/TRIG​/WEL/ONBOARD/BRAND/GAM/TARG/LIF/Onboard2_TT_GAM_PC,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Welcome/WelcomeMasterTemplates/Welcome_LiveTemplates/,CPCW_Onboarding_Post_Purchase,CUR/EM/AUT/DA/TRIG​/WEL/ONBOARD/BRAND/GAM/TARG/LIF/Onboard2_TT_GAM_PC (DM721318),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-GAM-TARG-LIF-Onboard2_TT_GAM_PC__DM566572.jpg,success,,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-GAM-TARG-LIF-Onboard2_TT_GAM_PC__DM566572__DVMODE.jpg,success,,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-GAM-TARG-LIF-Onboard2_TT_GAM_PC__DM566572.html,success,
276858164,1343726176,276858164,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40ZrHUJemuCgoCTOc49Kdwu3W%2BxFgEibN3tm4wpUQ7%2BKc%3D,DM567638,CUR/EM/AUT/DA/TRIG​/WEL/ONBOARD/BRAND/MIX/TARG/LIF/Onboard5_Home_Inspo2,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Welcome/WelcomeMasterTemplates/Welcome_LiveTemplates/,CPCW_Onboarding_Post_Purchase,CUR/EM/AUT/DA/TRIG​/WEL/ONBOARD/BRAND/MIX/TARG/LIF/Onboard5_Home_Inspo2 (DM721374),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard5_Home_Inspo2__DM567638.jpg,success,,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard5_Home_Inspo2__DM567638__DVMODE.jpg,success,,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard5_Home_Inspo2__DM567638.html,success,
276858194,1343737963,276858194,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40D%2FkT5I2gHElO1qFYzddwHvtexy1qJyEyv2KaBG6jKAA%3D,DM567640,CUR/EM/AUT/DA/TRIG​/WEL/ONBOARD/BRAND/MIX/TARG/LIF/Onboard6_Tech_deals,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Welcome/WelcomeMasterTemplates/Welcome_LiveTemplates/,CPCW_Onboarding_Post_Purchase,CUR/EM/AUT/DA/TRIG​/WEL/ONBOARD/BRAND/MIX/TARG/LIF/Onboard6_Tech_deals (DM721375),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard6_Tech_deals__DM567640.jpg,success,,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard6_Tech_deals__DM567640__DVMODE.jpg,success,,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard6_Tech_deals__DM567640.html,success,
276844394,1343555248,276844394,https://m.email.currys.ie/nl/jsp/m.jsp?c=%401nUtxOY2U6MpZFThEXPGDgadEirtHchuvKGRgKymO8c%3D,DM585805,IRE/EM/AUT/TRIG/RET/EM1,/DSG Retail/CPCW Ireland/IRE Delivery Templates/TriggerDeliveryTemplates/Retention/RetentionLiveTemplates/,IRE_Trade_BAU,IRE/EM/AUT/TRIG/RET/EM1 (DM721206),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,IRE_Trade_BAU/IRE-EM-AUT-TRIG-RET-EM1__DM585805.jpg,success,,IRE_Trade_BAU/IRE-EM-AUT-TRIG-RET-EM1__DM585805__DVMODE.jpg,success,,IRE_Trade_BAU/IRE-EM-AUT-TRIG-RET-EM1__DM585805.html,success,
276837914,1343465257,276837914,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40bE8FDNQ5JAfn%2F68rzbgFfyOSWoQJigMtNUKwVHwhZeo%3D,DM587870,CUR/EM/AUT/DA/TRIG/PROS/PERWEL/BRAND/MIX/TARG/LIF/Perks_Prospect_EM2,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Welcome/WelcomeMasterTemplates/Welcome_LiveTemplates/,CPCW_PerksProspect,CUR/EM/AUT/DA/TRIG/PROS/PERWEL/BRAND/MIX/TARG/LIF/Perks_Prospect_EM2 (DM721133),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_PerksProspect/CUR-EM-AUT-DA-TRIG-PROS-PERWEL-BRAND-MIX-TARG-LIF-Perks_Prospect_EM2__DM587870.jpg,success,,CPCW_PerksProspect/CUR-EM-AUT-DA-TRIG-PROS-PERWEL-BRAND-MIX-TARG-LIF-Perks_Prospect_EM2__DM587870__DVMODE.jpg,success,,CPCW_PerksProspect/CUR-EM-AUT-DA-TRIG-PROS-PERWEL-BRAND-MIX-TARG-LIF-Perks_Prospect_EM2__DM587870.html,success,
276838844,1343485049,276838844,https://m.emails.carphonewarehouse.com/nl/jsp/m.jsp?c=%40tN7XHBWDxZI6Q%2BX1wZtUUCEr4IAwRdbZHI89TIITbQQ%3D,DM591911,CPW/EM/AUT/DA/TRIG/RET/SIMO/MIX/MIX/FULL/JOU,/DSG Retail/Carphone Warehouse UK/CPW Delivery Templates/Trigger_Delivery_Templates/Retention/RetentionMasterTemplates/Retention2_0_LiveTemplates/,CPW_Retention,CPW/EM/AUT/DA/TRIG/RET/SIMO/MIX/MIX/FULL/JOU (DM721143),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPW_Retention/CPW-EM-AUT-DA-TRIG-RET-SIMO-MIX-MIX-FULL-JOU__DM591911.jpg,success,,CPW_Retention/CPW-EM-AUT-DA-TRIG-RET-SIMO-MIX-MIX-FULL-JOU__DM591911__DVMODE.jpg,success,,CPW_Retention/CPW-EM-AUT-DA-TRIG-RET-SIMO-MIX-MIX-FULL-JOU__DM591911.html,success,
276848714,1343629016,276848714,https://m.emails.carphonewarehouse.com/nl/jsp/m.jsp?c=%40fTT9Ck8h7oiZDvWzmoy9GaZHNUUXUKr%2BDz5iaGY7ZsQ%3D,DM596350,CPW/EM/AUT/DAT/WEL/THK/02DS/APP/AL/MIX/ALL/EC1/DAILY/HANDSET,/DSG Retail/Carphone Warehouse UK/CPW Delivery Templates/Trigger_Delivery_Templates/Welcome/WelcomeMasterTemplates/WelcomeLiveTemplates/,CPW_Welcome_EMAIL,CPW/EM/AUT/DAT/WEL/THK/02DS/APP/AL/MIX/ALL/EC1/DAILY/HANDSET (DM721301),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPW_Welcome_EMAIL/CPW-EM-AUT-DAT-WEL-THK-02DS-APP-AL-MIX-ALL-EC1-DAILY-HANDSET__DM596350.jpg,success,,CPW_Welcome_EMAIL/CPW-EM-AUT-DAT-WEL-THK-02DS-APP-AL-MIX-ALL-EC1-DAILY-HANDSET__DM596350__DVMODE.jpg,success,,CPW_Welcome_EMAIL/CPW-EM-AUT-DAT-WEL-THK-02DS-APP-AL-MIX-ALL-EC1-DAILY-HANDSET__DM596350.html,success,
276848728,1343629029,276848728,https://m.emails.carphonewarehouse.com/nl/jsp/m.jsp?c=%409QAcN6%2Bf3EACy8QAv3Y9uXZJlZb0PPkjBMN00X5XEVE%3D,DM596359,CPW/EM/AUT/DAT/WEL/UPS/02DS/MIX/ALL/SIM/ALL/EC1/DAILY/SIMO,/DSG Retail/Carphone Warehouse UK/CPW Delivery Templates/Trigger_Delivery_Templates/Welcome/WelcomeMasterTemplates/WelcomeLiveTemplates/,CPW_Welcome_EMAIL,CPW/EM/AUT/DAT/WEL/UPS/02DS/MIX/ALL/SIM/ALL/EC1/DAILY/SIMO (DM721303),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPW_Welcome_EMAIL/CPW-EM-AUT-DAT-WEL-UPS-02DS-MIX-ALL-SIM-ALL-EC1-DAILY-SIMO__DM596359.jpg,success,,CPW_Welcome_EMAIL/CPW-EM-AUT-DAT-WEL-UPS-02DS-MIX-ALL-SIM-ALL-EC1-DAILY-SIMO__DM596359__DVMODE.jpg,success,,CPW_Welcome_EMAIL/CPW-EM-AUT-DAT-WEL-UPS-02DS-MIX-ALL-SIM-ALL-EC1-DAILY-SIMO__DM596359.html,success,
276839356,1343493069,276839356,https://m.emails.carphonewarehouse.com/nl/jsp/m.jsp?c=%40P8zEib%2B6%2BM0%2FyN8yjEuP1g%2B4%2BG9lvYzU8k%2BF18Gw%2F10%3D,DM596366,CPW/EM/AUT/DAT/WEL/UPS/05DS/MIX/ALL/POS/ALL/EC1/DAILY/TRADEIN,/DSG Retail/Carphone Warehouse UK/CPW Delivery Templates/Trigger_Delivery_Templates/Welcome/WelcomeMasterTemplates/WelcomeLiveTemplates/,CPW_Welcome_EMAIL,CPW/EM/AUT/DAT/WEL/UPS/05DS/MIX/ALL/POS/ALL/EC1/DAILY/TRADEIN (DM721156),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPW_Welcome_EMAIL/CPW-EM-AUT-DAT-WEL-UPS-05DS-MIX-ALL-POS-ALL-EC1-DAILY-TRADEIN__DM596366.jpg,success,,CPW_Welcome_EMAIL/CPW-EM-AUT-DAT-WEL-UPS-05DS-MIX-ALL-POS-ALL-EC1-DAILY-TRADEIN__DM596366__DVMODE.jpg,success,,CPW_Welcome_EMAIL/CPW-EM-AUT-DAT-WEL-UPS-05DS-MIX-ALL-POS-ALL-EC1-DAILY-TRADEIN__DM596366.html,success,
276852483,1343669251,276852483,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40tICpZZ25hH2r7Es80UWLGSCdXOnZoSbhbz0KAW3MSBk%3D,DM598687,CUR/EM/AUT/DA/TRIG​/WEL/ONBOARD/BRAND/MIX/TARG/LIF/Onboard1_Xsell_Fallback,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Welcome/WelcomeMasterTemplates/Welcome_LiveTemplates/,CPCW_Onboarding_Post_Purchase,CUR/EM/AUT/DA/TRIG​/WEL/ONBOARD/BRAND/MIX/TARG/LIF/Onboard1_Xsell_Fallback (DM721327),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard1_Xsell_Fallback__DM598687.jpg,success,,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard1_Xsell_Fallback__DM598687__DVMODE.jpg,success,,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard1_Xsell_Fallback__DM598687.html,success,
276849604,1343643147,276849604,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40ZA%2B5cycgS8UY9aaCzY1gqJKeRYRg89QCf2yP1O8DQMM%3D,DM598689,CUR/EM/AUT/DA/TRIG​/WEL/ONBOARD/BRAND/MIX/TARG/LIF/Onboard2_Ecosystem_HandB,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Welcome/WelcomeMasterTemplates/Welcome_LiveTemplates/,CPCW_Onboarding_Post_Purchase,CUR/EM/AUT/DA/TRIG​/WEL/ONBOARD/BRAND/MIX/TARG/LIF/Onboard2_Ecosystem_HandB (DM721312),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard2_Ecosystem_HandB__DM598689.jpg,success,,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard2_Ecosystem_HandB__DM598689__DVMODE.jpg,success,,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard2_Ecosystem_HandB__DM598689.html,success,
276850068,1343648630,276850068,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%4077G6rX18Eht%2BdZ404op2Z%2Frs3yuUCedCDNrvShoS2pA%3D,DM598690,CUR/EM/AUT/DA/TRIG​/WEL/ONBOARD/BRAND/MIX/TARG/LIF/Onboard2_Ecosystem_Hobbies,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Welcome/WelcomeMasterTemplates/Welcome_LiveTemplates/,CPCW_Onboarding_Post_Purchase,CUR/EM/AUT/DA/TRIG​/WEL/ONBOARD/BRAND/MIX/TARG/LIF/Onboard2_Ecosystem_Hobbies (DM721314),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard2_Ecosystem_Hobbies__DM598690.jpg,success,,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard2_Ecosystem_Hobbies__DM598690__DVMODE.jpg,success,,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard2_Ecosystem_Hobbies__DM598690.html,success,
276849224,1343641721,276849224,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40QKyN59G6QrNvChuSFMQQ09m8P7BcWekyWx%2FjqW1Cq0g%3D,DM598691,CUR/EM/AUT/DA/TRIG​/WEL/ONBOARD/BRAND/MIX/TARG/LIF/Onboard2_Ecosystem_Study,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Welcome/WelcomeMasterTemplates/Welcome_LiveTemplates/,CPCW_Onboarding_Post_Purchase,CUR/EM/AUT/DA/TRIG​/WEL/ONBOARD/BRAND/MIX/TARG/LIF/Onboard2_Ecosystem_Study (DM721310),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard2_Ecosystem_Study__DM598691.jpg,success,,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard2_Ecosystem_Study__DM598691__DVMODE.jpg,success,,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard2_Ecosystem_Study__DM598691.html,success,
276850544,1343659134,276850544,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%405JdTNbC8XOCUd4EC1zXE9UXxslHdjLvomAuklGfe68c%3D,DM598696,CUR/EM/AUT/DA/TRIG​/WEL/ONBOARD/BRAND/MIX/TARG/LIF/Onboard3_Perks_Offers,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Welcome/WelcomeMasterTemplates/Welcome_LiveTemplates/,CPCW_Onboarding_Post_Purchase,CUR/EM/AUT/DA/TRIG​/WEL/ONBOARD/BRAND/MIX/TARG/LIF/Onboard3_Perks_Offers (DM721319),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard3_Perks_Offers__DM598696.jpg,success,,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard3_Perks_Offers__DM598696__DVMODE.jpg,success,,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard3_Perks_Offers__DM598696.html,success,
276853694,1343692878,276853694,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40TSoveE1WwueiEgfnerLIAyhayv5QP5fot73BFMc7V1g%3D,DM598697,CUR/EM/AUT/DA/TRIG/WEL/ONBOARD/BRAND/MIX/TARG/LIF/Onboard4_Home_Inspo1,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Welcome/WelcomeMasterTemplates/Welcome_LiveTemplates/,CPCW_Onboarding_Post_Purchase,CUR/EM/AUT/DA/TRIG/WEL/ONBOARD/BRAND/MIX/TARG/LIF/Onboard4_Home_Inspo1 (DM721335),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard4_Home_Inspo1__DM598697.jpg,success,,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard4_Home_Inspo1__DM598697__DVMODE.jpg,success,,CPCW_Onboarding_Post_Purchase/CUR-EM-AUT-DA-TRIG-WEL-ONBOARD-BRAND-MIX-TARG-LIF-Onboard4_Home_Inspo1__DM598697.html,success,
276856203,1343706938,276856203,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40XOkf6Au%2BxwsI1mqZCMqQyQ3l4rNkdTHajYTxObJLHr4%3D,DM612891,CUR/EM/AUT/DA/TRIG/BEH/ENG/OLB/TARG/DAY2_OLB_BAU_OV,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Behavioural/,CPCW_OLB,CUR/EM/AUT/DA/TRIG/BEH/ENG/OLB/TARG/DAY2_OLB_BAU_OV (DM721362),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_OLB/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_OLB_BAU_OV__DM612891.jpg,success,,CPCW_OLB/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_OLB_BAU_OV__DM612891__DVMODE.jpg,success,,CPCW_OLB/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_OLB_BAU_OV__DM612891.html,success,
276856227,1343707054,276856227,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40Um3b0jxrusGezrm%2FR4prcRkTP3GO%2BwLb5lutfaYLosc%3D,DM614345,CUR/EM/AUT/DA/TRIG/BEH/ENG/OLB/TARG/DAY2_CFU_BAU_OV,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Behavioural/,CPCW_CFU,CUR/EM/AUT/DA/TRIG/BEH/ENG/OLB/TARG/DAY2_CFU_BAU_OV (DM721363),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_CFU/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_CFU_BAU_OV__DM614345.jpg,success,,CPCW_CFU/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_CFU_BAU_OV__DM614345__DVMODE.jpg,success,,CPCW_CFU/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_CFU_BAU_OV__DM614345.html,success,
276838244,1343470207,276838244,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40Vf2tFg0Qdvc3%2F0BwHpz%2FDH%2FIIGwJDA2nKCZUfsLDCBA%3D,DM645853,CUR/EM/AUT/DA/TRIG/PROS/PERWEL/BRAND/MIX/TARG/LIF/Perks_Prospect_EM1,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Welcome/WelcomeMasterTemplates/Welcome_LiveTemplates/,CPCW_PerksProspect,CUR/EM/AUT/DA/TRIG/PROS/PERWEL/BRAND/MIX/TARG/LIF/Perks_Prospect_EM1 (DM721136),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_PerksProspect/CUR-EM-AUT-DA-TRIG-PROS-PERWEL-BRAND-MIX-TARG-LIF-Perks_Prospect_EM1__DM645853.jpg,success,,CPCW_PerksProspect/CUR-EM-AUT-DA-TRIG-PROS-PERWEL-BRAND-MIX-TARG-LIF-Perks_Prospect_EM1__DM645853__DVMODE.jpg,success,,CPCW_PerksProspect/CUR-EM-AUT-DA-TRIG-PROS-PERWEL-BRAND-MIX-TARG-LIF-Perks_Prospect_EM1__DM645853.html,success,
276825824,1343209379,276825824,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40DpH4lsx7%2F4Ut9OV%2B7sWC%2B5PlV3olVCMyOg7u0DWd8kc%3D,DM645854,CUR/EM/AUT/DAI/TRI/OTH/PERKS/MIX/EC4/01/ENG/BAU_Welcome,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Welcome/WelcomeMasterTemplates/Welcome_LiveTemplates/,CPCW_Welcome,CUR/EM/AUT/DAI/TRI/OTH/PERKS/MIX/EC4/01/ENG/BAU_Welcome (DM721000),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_Welcome/CUR-EM-AUT-DAI-TRI-OTH-PERKS-MIX-EC4-01-ENG-BAU_Welcome__DM645854.jpg,success,,CPCW_Welcome/CUR-EM-AUT-DAI-TRI-OTH-PERKS-MIX-EC4-01-ENG-BAU_Welcome__DM645854__DVMODE.jpg,success,,CPCW_Welcome/CUR-EM-AUT-DAI-TRI-OTH-PERKS-MIX-EC4-01-ENG-BAU_Welcome__DM645854.html,success,
276863954,1344009716,276863954,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40sziYhcXlLJMCuhgid0KEB33otkC0ZZtN%2B6%2BLEafXEnw%3D,DM645958,CUR/EM/AUT/DAI/FUL/COD/Apple/MIX/EC11/02/ALL/BAU_PERKS_NMA_followup,/DSG Retail/Currys PC World/CPCW Delivery Templates/Service_Delivery_Templates/Service_Triggers/ServiceTriggerMasterTemplates/APR_ServiceTriggers_LiveTemplates/,CPCW_ServiceTrigger,CUR/EM/AUT/DAI/FUL/COD/Apple/MIX/EC11/02/ALL/BAU_PERKS_NMA_followup (DM721428),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_ServiceTrigger/CUR-EM-AUT-DAI-FUL-COD-Apple-MIX-EC11-02-ALL-BAU_PERKS_NMA_followup__DM645958.jpg,success,,CPCW_ServiceTrigger/CUR-EM-AUT-DAI-FUL-COD-Apple-MIX-EC11-02-ALL-BAU_PERKS_NMA_followup__DM645958__DVMODE.jpg,success,,CPCW_ServiceTrigger/CUR-EM-AUT-DAI-FUL-COD-Apple-MIX-EC11-02-ALL-BAU_PERKS_NMA_followup__DM645958.html,success,
