delivery_id,broadlog_id,mirror_url,template_name,delivery_label,full_name,delivery_code,campaign_name,workflow_name,mirrorUrl,Delivery code (del),Template name,Label,Full name (del/Folder),export_timestamp,source_csv,output_file,capture_status,failure_reason,dv_output_file,dv_capture_status,dv_failure_reason,html_output_file,html_capture_status,html_failure_reason
278624704,1470031596,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40ZvdSxXrS3DdyMH7zu7%2BgOejViaL4yzd95W8wZry4Uj8%3D,DM733901,CUR/EM/20260131/WK39/TRIG​/LOY/FULPER/MIX/MIX/FULL/JOU/60 DAYS,/DSG Retail/Currys PC World/CPCW Deliveries/TriggerDeliveries/Retention/Reconsent/,CPCW_Reconsent,CPCW_Trig_Loyalty_CPCW_Retention_ReconsentJourney,CPCW_Trig_Loyalty_CPCW_Retention_ReconsentJourney,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40ZvdSxXrS3DdyMH7zu7%2BgOejViaL4yzd95W8wZry4Uj8%3D,CPCW_Reconsent,DM733901,CUR/EM/20260131/WK39/TRIG​/LOY/FULPER/MIX/MIX/FULL/JOU/60 DAYS,/DSG Retail/Currys PC World/CPCW Deliveries/TriggerDeliveries/Retention/Reconsent/,01-05-2026__13-47-45,/Users/spowart/Scripts/Currys/campaignCSV/SRC/NEW/currys_campaign_examples_28042026(in).csv,CPCW_Reconsent/CUR-EM-20260131-WK39-TRIG-LOY-FULPER-MIX-MIX-FULL-JOU-60_DAYS__DM733901.jpg,success,,CPCW_Reconsent/CUR-EM-20260131-WK39-TRIG-LOY-FULPER-MIX-MIX-FULL-JOU-60_DAYS__DM733901__DVMODE.jpg,success,,CPCW_Reconsent/CUR-EM-20260131-WK39-TRIG-LOY-FULPER-MIX-MIX-FULL-JOU-60_DAYS__DM733901.html,success,
278624294,1470028248,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40EWXnrSBumKAXvdWi%2BTpO%2BSR%2FuEnHFCd2ZZq5GxHGWfY%3D,DM733900,CUR/EM/20260131/WK39/TRIG​/LOY/FULPER/MIX/MIX/FULL/JOU/90 DAYS,/DSG Retail/Currys PC World/CPCW Deliveries/TriggerDeliveries/Retention/Reconsent/,CPCW_Reconsent,CPCW_Trig_Loyalty_CPCW_Retention_ReconsentJourney,CPCW_Trig_Loyalty_CPCW_Retention_ReconsentJourney,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40EWXnrSBumKAXvdWi%2BTpO%2BSR%2FuEnHFCd2ZZq5GxHGWfY%3D,CPCW_Reconsent,DM733900,CUR/EM/20260131/WK39/TRIG​/LOY/FULPER/MIX/MIX/FULL/JOU/90 DAYS,/DSG Retail/Currys PC World/CPCW Deliveries/TriggerDeliveries/Retention/Reconsent/,01-05-2026__13-47-45,/Users/spowart/Scripts/Currys/campaignCSV/SRC/NEW/currys_campaign_examples_28042026(in).csv,CPCW_Reconsent/CUR-EM-20260131-WK39-TRIG-LOY-FULPER-MIX-MIX-FULL-JOU-90_DAYS__DM733900.jpg,success,,CPCW_Reconsent/CUR-EM-20260131-WK39-TRIG-LOY-FULPER-MIX-MIX-FULL-JOU-90_DAYS__DM733900__DVMODE.jpg,success,,CPCW_Reconsent/CUR-EM-20260131-WK39-TRIG-LOY-FULPER-MIX-MIX-FULL-JOU-90_DAYS__DM733900.html,success,
277134014,1360320017,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40W8qWHeEjh%2BoXLrqd48P7iriHGlQArGAM75xJLi8WJgw%3D,DM723293,CUR/EM/20260403/48/BROAD/TRADE/SF/CAT/GAM/TARG/SOL/FORZA_RYI,/DSG Retail/Currys PC World/CPCW Deliveries/ServiceDeliveries/ServiceBAU/ServiceBAU_Deliveries/,CPCW_ServiceBAU,WK50_CUR_OS_Promo_20260417_Broadcast_Forza6_RYI,Deployment_Broadcast_Forza6_RYI,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40W8qWHeEjh%2BoXLrqd48P7iriHGlQArGAM75xJLi8WJgw%3D,CPCW_ServiceBAU,DM723293,CUR/EM/20260403/48/BROAD/TRADE/SF/CAT/GAM/TARG/SOL/FORZA_RYI,/DSG Retail/Currys PC World/CPCW Deliveries/ServiceDeliveries/ServiceBAU/ServiceBAU_Deliveries/,01-05-2026__13-47-45,/Users/spowart/Scripts/Currys/campaignCSV/SRC/NEW/currys_campaign_examples_28042026(in).csv,CPCW_ServiceBAU/CUR-EM-20260403-48-BROAD-TRADE-SF-CAT-GAM-TARG-SOL-FORZA_RYI__DM723293.jpg,success,,CPCW_ServiceBAU/CUR-EM-20260403-48-BROAD-TRADE-SF-CAT-GAM-TARG-SOL-FORZA_RYI__DM723293__DVMODE.jpg,success,,CPCW_ServiceBAU/CUR-EM-20260403-48-BROAD-TRADE-SF-CAT-GAM-TARG-SOL-FORZA_RYI__DM723293.html,success,
278244644,1434407217,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40OzBC6PJF9OSdw4yjDnmB4sC8LMrVqrzlnFOeCAMBjtw%3D,DM731194,CUR/EM/20260421/51/BROAD/CRED/CRED/MIX/CRMIX/TARG/SOL/FlexpayacquistionsBNPL6_EM1,/DSG Retail/Currys PC World/CPCW Deliveries/TradeDeliveries/FY20_21/BAU/BAU_Deliveries/,CPCW_Trade_BAU,CUR_WK51_Flexpay_Incentive_EasterEpicDeals_Solus_20260421,CUR_WK51_Flexpay_Incentive_EasterEpicDeals_Solus_20260421,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40OzBC6PJF9OSdw4yjDnmB4sC8LMrVqrzlnFOeCAMBjtw%3D,CPCW_Trade_BAU,DM731194,CUR/EM/20260421/51/BROAD/CRED/CRED/MIX/CRMIX/TARG/SOL/FlexpayacquistionsBNPL6_EM1,/DSG Retail/Currys PC World/CPCW Deliveries/TradeDeliveries/FY20_21/BAU/BAU_Deliveries/,01-05-2026__13-47-45,/Users/spowart/Scripts/Currys/campaignCSV/SRC/NEW/currys_campaign_examples_28042026(in).csv,CPCW_Trade_BAU/CUR-EM-20260421-51-BROAD-CRED-CRED-MIX-CRMIX-TARG-SOL-FlexpayacquistionsBNPL6_EM1__DM731194.jpg,success,,CPCW_Trade_BAU/CUR-EM-20260421-51-BROAD-CRED-CRED-MIX-CRMIX-TARG-SOL-FlexpayacquistionsBNPL6_EM1__DM731194__DVMODE.jpg,success,,CPCW_Trade_BAU/CUR-EM-20260421-51-BROAD-CRED-CRED-MIX-CRMIX-TARG-SOL-FlexpayacquistionsBNPL6_EM1__DM731194.html,success,
278401429,1444608421,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40rqX1y%2Bb%2F%2Bb8G7geBkUUSHX8PO%2FeVH0%2Fe7mB5EHnn4d4%3D,DM732281,CUR/EM/20260424/51/BROAD/TRADE/SF/CAT/GAM/TARG/SOL/GamingNL_Console_PreOrder,/DSG Retail/Currys PC World/CPCW Deliveries/TradeDeliveries/FY20_21/SF/SF_Deliveries/,CPCW_Trade_SF,WK51_CUR_OS_SF_20260424_PersoGaming_Apr26,NEW_Deployment_OS_SF_20260224_WK43_GamingNL_PersoRecs,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40rqX1y%2Bb%2F%2Bb8G7geBkUUSHX8PO%2FeVH0%2Fe7mB5EHnn4d4%3D,CPCW_Trade_SF,DM732281,CUR/EM/20260424/51/BROAD/TRADE/SF/CAT/GAM/TARG/SOL/GamingNL_Console_PreOrder,/DSG Retail/Currys PC World/CPCW Deliveries/TradeDeliveries/FY20_21/SF/SF_Deliveries/,01-05-2026__13-47-45,/Users/spowart/Scripts/Currys/campaignCSV/SRC/NEW/currys_campaign_examples_28042026(in).csv,CPCW_Trade_SF/CUR-EM-20260424-51-BROAD-TRADE-SF-CAT-GAM-TARG-SOL-GamingNL_Console_PreOrder__DM732281.jpg,success,,CPCW_Trade_SF/CUR-EM-20260424-51-BROAD-TRADE-SF-CAT-GAM-TARG-SOL-GamingNL_Console_PreOrder__DM732281__DVMODE.jpg,success,,CPCW_Trade_SF/CUR-EM-20260424-51-BROAD-TRADE-SF-CAT-GAM-TARG-SOL-GamingNL_Console_PreOrder__DM732281.html,success,
278396714,1443638968,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40jU0npPWcib09O4cyTZmekMVcnvywpcP0Z50vfTDV%2FbI%3D,DM732272,CUR/EM/20260424/51/BROAD/TRADE/SF/CAT/GAM/TARG/SOL/GamingNL_Generic,/DSG Retail/Currys PC World/CPCW Deliveries/TradeDeliveries/FY20_21/SF/SF_Deliveries/,CPCW_Trade_SF,WK51_CUR_OS_SF_20260424_PersoGaming_Apr26,NEW_Deployment_OS_SF_20260224_WK43_GamingNL_PersoRecs,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40jU0npPWcib09O4cyTZmekMVcnvywpcP0Z50vfTDV%2FbI%3D,CPCW_Trade_SF,DM732272,CUR/EM/20260424/51/BROAD/TRADE/SF/CAT/GAM/TARG/SOL/GamingNL_Generic,/DSG Retail/Currys PC World/CPCW Deliveries/TradeDeliveries/FY20_21/SF/SF_Deliveries/,01-05-2026__13-47-45,/Users/spowart/Scripts/Currys/campaignCSV/SRC/NEW/currys_campaign_examples_28042026(in).csv,CPCW_Trade_SF/CUR-EM-20260424-51-BROAD-TRADE-SF-CAT-GAM-TARG-SOL-GamingNL_Generic__DM732272.jpg,success,,CPCW_Trade_SF/CUR-EM-20260424-51-BROAD-TRADE-SF-CAT-GAM-TARG-SOL-GamingNL_Generic__DM732272__DVMODE.jpg,success,,CPCW_Trade_SF/CUR-EM-20260424-51-BROAD-TRADE-SF-CAT-GAM-TARG-SOL-GamingNL_Generic__DM732272.html,success,
278400135,1444285775,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40nrx58WXTeLXPW%2Fi3DOwjoGzoJS1Lopkl%2FPSow8y%2FdEc%3D,DM732280,CUR/EM/20260424/51/BROAD/TRADE/SF/CAT/GAM/TARG/SOL/GamingNL_PC,/DSG Retail/Currys PC World/CPCW Deliveries/TradeDeliveries/FY20_21/SF/SF_Deliveries/,CPCW_Trade_SF,WK51_CUR_OS_SF_20260424_PersoGaming_Apr26,NEW_Deployment_OS_SF_20260224_WK43_GamingNL_PersoRecs,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40nrx58WXTeLXPW%2Fi3DOwjoGzoJS1Lopkl%2FPSow8y%2FdEc%3D,CPCW_Trade_SF,DM732280,CUR/EM/20260424/51/BROAD/TRADE/SF/CAT/GAM/TARG/SOL/GamingNL_PC,/DSG Retail/Currys PC World/CPCW Deliveries/TradeDeliveries/FY20_21/SF/SF_Deliveries/,01-05-2026__13-47-45,/Users/spowart/Scripts/Currys/campaignCSV/SRC/NEW/currys_campaign_examples_28042026(in).csv,CPCW_Trade_SF/CUR-EM-20260424-51-BROAD-TRADE-SF-CAT-GAM-TARG-SOL-GamingNL_PC__DM732280.jpg,success,,CPCW_Trade_SF/CUR-EM-20260424-51-BROAD-TRADE-SF-CAT-GAM-TARG-SOL-GamingNL_PC__DM732280__DVMODE.jpg,success,,CPCW_Trade_SF/CUR-EM-20260424-51-BROAD-TRADE-SF-CAT-GAM-TARG-SOL-GamingNL_PC__DM732280.html,success,
278398179,1443696342,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%402lT4EVAOSsHn8SSqhkGEcVQEgeBml4ukCdA8M1CtXRo%3D,DM732274,CUR/EM/20260424/51/BROAD/TRADE/SF/CAT/GAM/TARG/SOL/GamingNL_Perso,/DSG Retail/Currys PC World/CPCW Deliveries/TradeDeliveries/FY20_21/SF/SF_Deliveries/,CPCW_Trade_SF,WK51_CUR_OS_SF_20260424_PersoGaming_Apr26,NEW_Deployment_OS_SF_20260224_WK43_GamingNL_PersoRecs,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%402lT4EVAOSsHn8SSqhkGEcVQEgeBml4ukCdA8M1CtXRo%3D,CPCW_Trade_SF,DM732274,CUR/EM/20260424/51/BROAD/TRADE/SF/CAT/GAM/TARG/SOL/GamingNL_Perso,/DSG Retail/Currys PC World/CPCW Deliveries/TradeDeliveries/FY20_21/SF/SF_Deliveries/,01-05-2026__13-47-45,/Users/spowart/Scripts/Currys/campaignCSV/SRC/NEW/currys_campaign_examples_28042026(in).csv,CPCW_Trade_SF/CUR-EM-20260424-51-BROAD-TRADE-SF-CAT-GAM-TARG-SOL-GamingNL_Perso__DM732274.jpg,success,,CPCW_Trade_SF/CUR-EM-20260424-51-BROAD-TRADE-SF-CAT-GAM-TARG-SOL-GamingNL_Perso__DM732274__DVMODE.jpg,success,,CPCW_Trade_SF/CUR-EM-20260424-51-BROAD-TRADE-SF-CAT-GAM-TARG-SOL-GamingNL_Perso__DM732274.html,success,
278530184,1462348008,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40L93LDK9n9F48isBAoj344Mguy3HyLimrPcFnKJV%2FhF8%3D,DM733339,CUR/EM/AUT/DA/FUL/TRADE/FULFG/COD/GAM/TARG/SOL/AMD_CrimsonDesert_CPU,/DSG Retail/Currys PC World/CPCW Deliveries/ServiceDeliveries/ServiceTriggers/ServiceTriggers_Deliveries/,CPCW_ServiceTrigger,CUR_Trig_Serv_AMD_CrimsonDesert,Deployment_Trig_Serv_Gaming_CPU,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40L93LDK9n9F48isBAoj344Mguy3HyLimrPcFnKJV%2FhF8%3D,CPCW_ServiceTrigger,DM733339,CUR/EM/AUT/DA/FUL/TRADE/FULFG/COD/GAM/TARG/SOL/AMD_CrimsonDesert_CPU,/DSG Retail/Currys PC World/CPCW Deliveries/ServiceDeliveries/ServiceTriggers/ServiceTriggers_Deliveries/,01-05-2026__13-47-45,/Users/spowart/Scripts/Currys/campaignCSV/SRC/NEW/currys_campaign_examples_28042026(in).csv,CPCW_ServiceTrigger/CUR-EM-AUT-DA-FUL-TRADE-FULFG-COD-GAM-TARG-SOL-AMD_CrimsonDesert_CPU__DM733339.jpg,success,,CPCW_ServiceTrigger/CUR-EM-AUT-DA-FUL-TRADE-FULFG-COD-GAM-TARG-SOL-AMD_CrimsonDesert_CPU__DM733339__DVMODE.jpg,success,,CPCW_ServiceTrigger/CUR-EM-AUT-DA-FUL-TRADE-FULFG-COD-GAM-TARG-SOL-AMD_CrimsonDesert_CPU__DM733339.html,success,
278530094,1462345013,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40vbkbdMQS2487EzKM7LAsg%2FXq53IV4YQg0lVNgTr55QU%3D,DM733336,CUR/EM/AUT/DA/FUL/TRADE/FULFG/COD/GAM/TARG/SOL/AMD_CrimsonDesert_GPU,/DSG Retail/Currys PC World/CPCW Deliveries/ServiceDeliveries/ServiceTriggers/ServiceTriggers_Deliveries/,CPCW_ServiceTrigger,CUR_Trig_Serv_AMD_CrimsonDesert,Deployment_Trig_Serv_Gaming_GPU,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40vbkbdMQS2487EzKM7LAsg%2FXq53IV4YQg0lVNgTr55QU%3D,CPCW_ServiceTrigger,DM733336,CUR/EM/AUT/DA/FUL/TRADE/FULFG/COD/GAM/TARG/SOL/AMD_CrimsonDesert_GPU,/DSG Retail/Currys PC World/CPCW Deliveries/ServiceDeliveries/ServiceTriggers/ServiceTriggers_Deliveries/,01-05-2026__13-47-45,/Users/spowart/Scripts/Currys/campaignCSV/SRC/NEW/currys_campaign_examples_28042026(in).csv,CPCW_ServiceTrigger/CUR-EM-AUT-DA-FUL-TRADE-FULFG-COD-GAM-TARG-SOL-AMD_CrimsonDesert_GPU__DM733336.jpg,success,,CPCW_ServiceTrigger/CUR-EM-AUT-DA-FUL-TRADE-FULFG-COD-GAM-TARG-SOL-AMD_CrimsonDesert_GPU__DM733336__DVMODE.jpg,success,,CPCW_ServiceTrigger/CUR-EM-AUT-DA-FUL-TRADE-FULFG-COD-GAM-TARG-SOL-AMD_CrimsonDesert_GPU__DM733336.html,success,
278602484,1469798055,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40QIx3i0yGYfAO1QSm2Ozd%2FPem9YXKdtiCdnHLSDpsClE%3D,DM733760,CUR/EM/AUT/DA/FUL/TRADE/FULFG/COD/GAM/TARG/SOL/Nvidia_Pragmata,/DSG Retail/Currys PC World/CPCW Deliveries/ServiceDeliveries/ServiceTriggers/ServiceTriggers_Deliveries/,CPCW_ServiceTrigger,CUR_Trig_Serv_Nvidia_Pragmata,Deployment_Trig_Serv_Gaming,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40QIx3i0yGYfAO1QSm2Ozd%2FPem9YXKdtiCdnHLSDpsClE%3D,CPCW_ServiceTrigger,DM733760,CUR/EM/AUT/DA/FUL/TRADE/FULFG/COD/GAM/TARG/SOL/Nvidia_Pragmata,/DSG Retail/Currys PC World/CPCW Deliveries/ServiceDeliveries/ServiceTriggers/ServiceTriggers_Deliveries/,01-05-2026__13-47-45,/Users/spowart/Scripts/Currys/campaignCSV/SRC/NEW/currys_campaign_examples_28042026(in).csv,CPCW_ServiceTrigger/CUR-EM-AUT-DA-FUL-TRADE-FULFG-COD-GAM-TARG-SOL-Nvidia_Pragmata__DM733760.jpg,success,,CPCW_ServiceTrigger/CUR-EM-AUT-DA-FUL-TRADE-FULFG-COD-GAM-TARG-SOL-Nvidia_Pragmata__DM733760__DVMODE.jpg,success,,CPCW_ServiceTrigger/CUR-EM-AUT-DA-FUL-TRADE-FULFG-COD-GAM-TARG-SOL-Nvidia_Pragmata__DM733760.html,success,
277661024,1395993008,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40%2FfWbf3sDm45LNYYUofALpzUhKaIjv29nZ7ekHya96KM%3D,DM726820,CUR/EM/AUT/DA/FUL/TRADE/FULFG/COD/GAM/TARG/SOL/Nvidia_ResEvil,/DSG Retail/Currys PC World/CPCW Deliveries/ServiceDeliveries/ServiceTriggers/ServiceTriggers_Deliveries/,CPCW_ServiceTrigger,CUR_Trig_Serv_Nvidia_ResidentEvil,Deployment_Trig_Serv_Gaming,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40%2FfWbf3sDm45LNYYUofALpzUhKaIjv29nZ7ekHya96KM%3D,CPCW_ServiceTrigger,DM726820,CUR/EM/AUT/DA/FUL/TRADE/FULFG/COD/GAM/TARG/SOL/Nvidia_ResEvil,/DSG Retail/Currys PC World/CPCW Deliveries/ServiceDeliveries/ServiceTriggers/ServiceTriggers_Deliveries/,01-05-2026__13-47-45,/Users/spowart/Scripts/Currys/campaignCSV/SRC/NEW/currys_campaign_examples_28042026(in).csv,CPCW_ServiceTrigger/CUR-EM-AUT-DA-FUL-TRADE-FULFG-COD-GAM-TARG-SOL-Nvidia_ResEvil__DM726820.jpg,success,,CPCW_ServiceTrigger/CUR-EM-AUT-DA-FUL-TRADE-FULFG-COD-GAM-TARG-SOL-Nvidia_ResEvil__DM726820__DVMODE.jpg,success,,CPCW_ServiceTrigger/CUR-EM-AUT-DA-FUL-TRADE-FULFG-COD-GAM-TARG-SOL-Nvidia_ResEvil__DM726820.html,success,
278623874,1470017008,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40K9Em9fWxnP8AoDwz5D%2B7J4oxv%2BalrdFp1ijn7zO0ADs%3D,DM733887,CUR/EM/AUT/DA/FUL/TRADE/FULFG/COD/SMA/SAMS/SOL/GALAXY_RING,/DSG Retail/Currys PC World/CPCW Deliveries/ServiceDeliveries/ServiceTriggers/ServiceTriggers_Deliveries/,CPCW_ServiceTrigger,CUR_FullFil_Serv_SamsungGalaxyRing,[NEW]Deployment_Fulfil_Trig_SamsungGalaxyRing,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40K9Em9fWxnP8AoDwz5D%2B7J4oxv%2BalrdFp1ijn7zO0ADs%3D,CPCW_ServiceTrigger,DM733887,CUR/EM/AUT/DA/FUL/TRADE/FULFG/COD/SMA/SAMS/SOL/GALAXY_RING,/DSG Retail/Currys PC World/CPCW Deliveries/ServiceDeliveries/ServiceTriggers/ServiceTriggers_Deliveries/,01-05-2026__13-47-45,/Users/spowart/Scripts/Currys/campaignCSV/SRC/NEW/currys_campaign_examples_28042026(in).csv,CPCW_ServiceTrigger/CUR-EM-AUT-DA-FUL-TRADE-FULFG-COD-SMA-SAMS-SOL-GALAXY_RING__DM733887.jpg,success,,CPCW_ServiceTrigger/CUR-EM-AUT-DA-FUL-TRADE-FULFG-COD-SMA-SAMS-SOL-GALAXY_RING__DM733887__DVMODE.jpg,success,,CPCW_ServiceTrigger/CUR-EM-AUT-DA-FUL-TRADE-FULFG-COD-SMA-SAMS-SOL-GALAXY_RING__DM733887.html,success,
278463046,1461175017,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40fe%2Fhhc%2Fov3eHOEUzZ7Na1SQ87trFXY9w4Ba3OJv54r4%3D,DM732626,CUR/EM/AUT/DA/FUL/TRADE/FULFG/COD/SMA/SAMS/SOL/OURA_RING,/DSG Retail/Currys PC World/CPCW Deliveries/ServiceDeliveries/ServiceTriggers/ServiceTriggers_Deliveries/,CPCW_ServiceTrigger,CUR_FullFil_Serv_SamsungGalaxyRing,[NEW]Deployment_Fulfil_Trig_SamsungGalaxyRing,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40fe%2Fhhc%2Fov3eHOEUzZ7Na1SQ87trFXY9w4Ba3OJv54r4%3D,CPCW_ServiceTrigger,DM732626,CUR/EM/AUT/DA/FUL/TRADE/FULFG/COD/SMA/SAMS/SOL/OURA_RING,/DSG Retail/Currys PC World/CPCW Deliveries/ServiceDeliveries/ServiceTriggers/ServiceTriggers_Deliveries/,01-05-2026__13-47-45,/Users/spowart/Scripts/Currys/campaignCSV/SRC/NEW/currys_campaign_examples_28042026(in).csv,CPCW_ServiceTrigger/CUR-EM-AUT-DA-FUL-TRADE-FULFG-COD-SMA-SAMS-SOL-OURA_RING__DM732626.jpg,success,,CPCW_ServiceTrigger/CUR-EM-AUT-DA-FUL-TRADE-FULFG-COD-SMA-SAMS-SOL-OURA_RING__DM732626__DVMODE.jpg,success,,CPCW_ServiceTrigger/CUR-EM-AUT-DA-FUL-TRADE-FULFG-COD-SMA-SAMS-SOL-OURA_RING__DM732626.html,success,
278594294,1469670067,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40IicvimbEN2ecuaq3jHi3W9LGlJXXVSNrqktpAT%2Brroc%3D,DM733627,CUR/EM/AUT/DAI/CSA/MAR/CAREREPAIR/SER/EC1/02/ALL/RERENEW,/DSG Retail/Currys PC World/CPCW Deliveries/TriggerDeliveries/CSA/CSA/,CPCW_CSA_ReRenewals,CUR_CSA_Trig_Renewals_FTR,PBPDeployment_Trig_Renewals_FTR_TP1_D_Email,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40IicvimbEN2ecuaq3jHi3W9LGlJXXVSNrqktpAT%2Brroc%3D,CPCW_CSA_ReRenewals,DM733627,CUR/EM/AUT/DAI/CSA/MAR/CAREREPAIR/SER/EC1/02/ALL/RERENEW,/DSG Retail/Currys PC World/CPCW Deliveries/TriggerDeliveries/CSA/CSA/,01-05-2026__13-47-45,/Users/spowart/Scripts/Currys/campaignCSV/SRC/NEW/currys_campaign_examples_28042026(in).csv,CPCW_CSA_ReRenewals/CUR-EM-AUT-DAI-CSA-MAR-CAREREPAIR-SER-EC1-02-ALL-RERENEW__DM733627.jpg,success,,CPCW_CSA_ReRenewals/CUR-EM-AUT-DAI-CSA-MAR-CAREREPAIR-SER-EC1-02-ALL-RERENEW__DM733627__DVMODE.jpg,success,,CPCW_CSA_ReRenewals/CUR-EM-AUT-DAI-CSA-MAR-CAREREPAIR-SER-EC1-02-ALL-RERENEW__DM733627.html,success,
278594234,1469668008,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40JgZnlBn83UDAYFU1hg%2BHI4PTDo2p%2F5MFrNtdEV%2BPTFA%3D,DM733625,CUR/EM/AUT/DAI/CSA/MAR/CAREREPAIR/SER/EC1A/01/ALL/RENEW_AUTO,/DSG Retail/Currys PC World/CPCW Deliveries/TriggerDeliveries/CSA/CSA/,CPCW_CSA_Renewals,CUR_CSA_Trig_Renewals_AutoRenewals,PBPDeployment_Trig_Renewals_AutoRenewals_Service_TP1a_D_Email,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40JgZnlBn83UDAYFU1hg%2BHI4PTDo2p%2F5MFrNtdEV%2BPTFA%3D,CPCW_CSA_Renewals,DM733625,CUR/EM/AUT/DAI/CSA/MAR/CAREREPAIR/SER/EC1A/01/ALL/RENEW_AUTO,/DSG Retail/Currys PC World/CPCW Deliveries/TriggerDeliveries/CSA/CSA/,01-05-2026__13-47-45,/Users/spowart/Scripts/Currys/campaignCSV/SRC/NEW/currys_campaign_examples_28042026(in).csv,CPCW_CSA_Renewals/CUR-EM-AUT-DAI-CSA-MAR-CAREREPAIR-SER-EC1A-01-ALL-RENEW_AUTO__DM733625.jpg,success,,CPCW_CSA_Renewals/CUR-EM-AUT-DAI-CSA-MAR-CAREREPAIR-SER-EC1A-01-ALL-RENEW_AUTO__DM733625__DVMODE.jpg,success,,CPCW_CSA_Renewals/CUR-EM-AUT-DAI-CSA-MAR-CAREREPAIR-SER-EC1A-01-ALL-RENEW_AUTO__DM733625.html,success,
278594236,1469668120,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40DTH9VI3KIhME7LOBfAwDZDT%2Bw0iF%2BgMG%2FAWW%2F3F4SLQ%3D,DM733626,CUR/EM/AUT/DAI/CSA/MAR/CAREREPAIR/SER/EC1A/01/ALL/RERENEW_AUTO,/DSG Retail/Currys PC World/CPCW Deliveries/TriggerDeliveries/CSA/CSA/,CPCW_CSA_Renewals,CUR_CSA_Trig_Renewals_AutoRenewals,PBPDeployment_Trig_Renewals_AutoRenewals_Service_TP1a_D_Email,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40DTH9VI3KIhME7LOBfAwDZDT%2Bw0iF%2BgMG%2FAWW%2F3F4SLQ%3D,CPCW_CSA_Renewals,DM733626,CUR/EM/AUT/DAI/CSA/MAR/CAREREPAIR/SER/EC1A/01/ALL/RERENEW_AUTO,/DSG Retail/Currys PC World/CPCW Deliveries/TriggerDeliveries/CSA/CSA/,01-05-2026__13-47-45,/Users/spowart/Scripts/Currys/campaignCSV/SRC/NEW/currys_campaign_examples_28042026(in).csv,CPCW_CSA_Renewals/CUR-EM-AUT-DAI-CSA-MAR-CAREREPAIR-SER-EC1A-01-ALL-RERENEW_AUTO__DM733626.jpg,success,,CPCW_CSA_Renewals/CUR-EM-AUT-DAI-CSA-MAR-CAREREPAIR-SER-EC1A-01-ALL-RERENEW_AUTO__DM733626__DVMODE.jpg,success,,CPCW_CSA_Renewals/CUR-EM-AUT-DAI-CSA-MAR-CAREREPAIR-SER-EC1A-01-ALL-RERENEW_AUTO__DM733626.html,success,
